Nicotine Experiment Craving Levels 
Nicotine_wLikertFaces_cravePlot_40min_10Puff
LMP_NIC_19	FP
Craving Level:	20	11:16:22 at 1918.9758 s
Craving Level:	20	11:16:22 at 1919.205 s
Craving Level:	20	11:16:22 at 1919.4027 s
Craving Level:	20	11:16:22 at 1919.5755 s
Craving Level:	20	11:16:22 at 1919.7952 s
Craving Level:	20	11:16:23 at 1919.9885 s
Craving Level:	20	11:16:23 at 1920.2207 s
Craving Level:	20	11:16:23 at 1920.3917 s
Craving Level:	20	11:16:23 at 1920.6208 s
Craving Level:	20	11:16:23 at 1920.7961 s
Craving Level:	20	11:16:24 at 1921.0187 s
Craving Level:	20	11:16:24 at 1921.2041 s
Craving Level:	20	11:16:24 at 1921.376 s
Craving Level:	20	11:16:24 at 1921.6033 s
Craving Level:	20	11:16:24 at 1921.7872 s
Craving Level:	20	11:16:25 at 1922.0235 s
Craving Level:	20	11:16:25 at 1922.1987 s
Craving Level:	20	11:16:25 at 1922.4238 s
Craving Level:	20	11:16:25 at 1922.5987 s
Craving Level:	20	11:16:25 at 1922.8223 s
Craving Level:	20	11:16:26 at 1922.997 s
Craving Level:	20	11:16:26 at 1923.1802 s
Craving Level:	20	11:16:26 at 1923.4033 s
Craving Level:	20	11:16:26 at 1923.5825 s
Craving Level:	20	11:16:26 at 1923.8268 s
Craving Level:	20	11:16:27 at 1923.9979 s
Craving Level:	20	11:16:27 at 1924.1761 s
Craving Level:	20	11:16:27 at 1924.3779 s
Craving Level:	20	11:16:27 at 1924.6192 s
Craving Level:	20	11:16:27 at 1924.789 s
Craving Level:	20	11:16:28 at 1924.9802 s
Craving Level:	20	11:16:28 at 1925.2023 s
Craving Level:	20	11:16:28 at 1925.3792 s
Craving Level:	20	11:16:28 at 1925.6142 s
Craving Level:	19	11:16:28 at 1925.7851 s
Craving Level:	19	11:16:29 at 1925.9808 s
Craving Level:	18	11:16:29 at 1926.2063 s
Craving Level:	17	11:16:29 at 1926.3882 s
Craving Level:	16	11:16:29 at 1926.6225 s
Craving Level:	15	11:16:29 at 1926.7992 s
Craving Level:	14	11:16:30 at 1926.9814 s
Craving Level:	14	11:16:30 at 1927.2206 s
Craving Level:	14	11:16:30 at 1927.4011 s
Craving Level:	13	11:16:30 at 1927.5769 s
Craving Level:	13	11:16:30 at 1927.8013 s
Craving Level:	12	11:16:31 at 1927.9787 s
Craving Level:	11	11:16:31 at 1928.2046 s
Craving Level:	11	11:16:31 at 1928.3762 s
Craving Level:	11	11:16:31 at 1928.6053 s
Craving Level:	11	11:16:31 at 1928.7848 s
Craving Level:	11	11:16:32 at 1928.9814 s
Craving Level:	11	11:16:32 at 1929.2115 s
Craving Level:	11	11:16:32 at 1929.381 s
Craving Level:	11	11:16:32 at 1929.612 s
Craving Level:	11	11:16:32 at 1929.7899 s
Craving Level:	11	11:16:33 at 1930.0153 s
Craving Level:	11	11:16:33 at 1930.1865 s
Craving Level:	11	11:16:33 at 1930.3911 s
Craving Level:	11	11:16:33 at 1930.6119 s
Craving Level:	11	11:16:33 at 1930.7843 s
Craving Level:	11	11:16:34 at 1931.0069 s
Craving Level:	11	11:16:34 at 1931.1789 s
Craving Level:	11	11:16:34 at 1931.383 s
Craving Level:	11	11:16:34 at 1931.6054 s
Craving Level:	11	11:16:34 at 1931.784 s
Craving Level:	11	11:16:35 at 1932.0192 s
Craving Level:	11	11:16:35 at 1932.2039 s
Craving Level:	11	11:16:35 at 1932.3977 s
Craving Level:	11	11:16:35 at 1932.5793 s
Craving Level:	11	11:16:35 at 1932.8106 s
Craving Level:	11	11:16:36 at 1932.9972 s
Craving Level:	11	11:16:36 at 1933.1756 s
Craving Level:	11	11:16:36 at 1933.3938 s
Craving Level:	11	11:16:36 at 1933.5944 s
Craving Level:	11	11:16:36 at 1933.8198 s
Craving Level:	11	11:16:37 at 1933.9913 s
Craving Level:	11	11:16:37 at 1934.2195 s
Craving Level:	11	11:16:37 at 1934.3959 s
Craving Level:	11	11:16:37 at 1934.5865 s
Craving Level:	11	11:16:37 at 1934.8132 s
Craving Level:	11	11:16:38 at 1934.9925 s
Craving Level:	11	11:16:38 at 1935.1777 s
Craving Level:	11	11:16:38 at 1935.3981 s
Craving Level:	11	11:16:38 at 1935.5758 s
Craving Level:	11	11:16:38 at 1935.8022 s
Craving Level:	11	11:16:39 at 1935.9823 s
Craving Level:	11	11:16:39 at 1936.211 s
Craving Level:	11	11:16:39 at 1936.3799 s
Craving Level:	11	11:16:39 at 1936.6072 s
Craving Level:	11	11:16:39 at 1936.779 s
Craving Level:	11	11:16:40 at 1937.0044 s
Craving Level:	11	11:16:40 at 1937.1877 s
Craving Level:	11	11:16:40 at 1937.3816 s
Craving Level:	11	11:16:40 at 1937.5779 s
Craving Level:	11	11:16:40 at 1937.7982 s
Craving Level:	11	11:16:41 at 1937.977 s
Craving Level:	11	11:16:41 at 1938.2032 s
Craving Level:	11	11:16:41 at 1938.3948 s
Craving Level:	11	11:16:41 at 1938.5762 s
Craving Level:	11	11:16:41 at 1938.8177 s
Craving Level:	11	11:16:42 at 1939.0021 s
Craving Level:	11	11:16:42 at 1939.1805 s
Craving Level:	11	11:16:42 at 1939.4263 s
Craving Level:	11	11:16:42 at 1939.603 s
Craving Level:	11	11:16:42 at 1939.7767 s
Craving Level:	11	11:16:43 at 1940.0017 s
Craving Level:	11	11:16:43 at 1940.1932 s
Craving Level:	11	11:16:43 at 1940.422 s
Craving Level:	11	11:16:43 at 1940.5955 s
Craving Level:	11	11:16:43 at 1940.8217 s
Craving Level:	11	11:16:44 at 1940.9935 s
Craving Level:	11	11:16:44 at 1941.1765 s
Craving Level:	11	11:16:44 at 1941.4107 s
Craving Level:	11	11:16:44 at 1941.5875 s
Craving Level:	11	11:16:44 at 1941.7764 s
Craving Level:	11	11:16:45 at 1941.9965 s
Craving Level:	11	11:16:45 at 1942.2256 s
Craving Level:	11	11:16:45 at 1942.4073 s
Craving Level:	11	11:16:45 at 1942.5902 s
Craving Level:	11	11:16:45 at 1942.7784 s
Craving Level:	11	11:16:46 at 1943.0053 s
Craving Level:	11	11:16:46 at 1943.2066 s
Craving Level:	11	11:16:46 at 1943.3881 s
Craving Level:	11	11:16:46 at 1943.6166 s
Craving Level:	11	11:16:46 at 1943.785 s
Craving Level:	11	11:16:47 at 1944.0137 s
Craving Level:	11	11:16:47 at 1944.1884 s
Craving Level:	11	11:16:47 at 1944.3824 s
Craving Level:	11	11:16:47 at 1944.6098 s
Craving Level:	11	11:16:47 at 1944.7883 s
Craving Level:	11	11:16:48 at 1945.0147 s
Craving Level:	11	11:16:48 at 1945.2003 s
Craving Level:	11	11:16:48 at 1945.3779 s
Craving Level:	11	11:16:48 at 1945.619 s
Craving Level:	11	11:16:48 at 1945.7961 s
Craving Level:	11	11:16:49 at 1945.976 s
Craving Level:	11	11:16:49 at 1946.214 s
Craving Level:	11	11:16:49 at 1946.3837 s
Craving Level:	11	11:16:49 at 1946.6158 s
Craving Level:	11	11:16:49 at 1946.7889 s
Craving Level:	11	11:16:50 at 1947.0193 s
Craving Level:	11	11:16:50 at 1947.1914 s
Craving Level:	11	11:16:50 at 1947.3753 s
Craving Level:	11	11:16:50 at 1947.5933 s
Craving Level:	11	11:16:50 at 1947.7763 s
Craving Level:	11	11:16:51 at 1948.007 s
Craving Level:	11	11:16:51 at 1948.1924 s
Craving Level:	11	11:16:51 at 1948.4183 s
Craving Level:	11	11:16:51 at 1948.5872 s
Craving Level:	11	11:16:51 at 1948.825 s
Craving Level:	11	11:16:52 at 1948.9994 s
Craving Level:	11	11:16:52 at 1949.2261 s
Craving Level:	11	11:16:52 at 1949.4033 s
Craving Level:	11	11:16:52 at 1949.5978 s
Craving Level:	11	11:16:52 at 1949.7767 s
Craving Level:	11	11:16:53 at 1950.0008 s
Craving Level:	11	11:16:53 at 1950.193 s
Craving Level:	11	11:16:53 at 1950.4212 s
Craving Level:	11	11:16:53 at 1950.5905 s
Craving Level:	11	11:16:53 at 1950.8161 s
Craving Level:	11	11:16:54 at 1950.9878 s
Craving Level:	11	11:16:54 at 1951.2136 s
Craving Level:	11	11:16:54 at 1951.3822 s
Craving Level:	11	11:16:54 at 1951.6125 s
Craving Level:	11	11:16:54 at 1951.7953 s
Craving Level:	11	11:16:55 at 1952.0196 s
Craving Level:	11	11:16:55 at 1952.1912 s
Craving Level:	11	11:16:55 at 1952.3814 s
Craving Level:	11	11:16:55 at 1952.6122 s
Craving Level:	11	11:16:55 at 1952.7867 s
Craving Level:	11	11:16:56 at 1953.0185 s
Craving Level:	11	11:16:56 at 1953.189 s
Craving Level:	11	11:16:56 at 1953.3876 s
Craving Level:	11	11:16:56 at 1953.619 s
Craving Level:	11	11:16:56 at 1953.7926 s
Craving Level:	11	11:16:57 at 1953.9879 s
Craving Level:	11	11:16:57 at 1954.1805 s
Craving Level:	11	11:16:57 at 1954.4115 s
Craving Level:	11	11:16:57 at 1954.5809 s
Craving Level:	11	11:16:57 at 1954.8144 s
Craving Level:	11	11:16:58 at 1954.9884 s
Craving Level:	11	11:16:58 at 1955.224 s
Craving Level:	11	11:16:58 at 1955.4043 s
Craving Level:	11	11:16:58 at 1955.5801 s
Craving Level:	11	11:16:58 at 1955.8093 s
Craving Level:	11	11:16:59 at 1956.0107 s
Craving Level:	11	11:16:59 at 1956.188 s
Craving Level:	11	11:16:59 at 1956.416 s
Craving Level:	11	11:16:59 at 1956.5994 s
Craving Level:	11	11:16:59 at 1956.7755 s
Craving Level:	11	11:17:00 at 1957.0072 s
Craving Level:	11	11:17:00 at 1957.1866 s
Craving Level:	11	11:17:00 at 1957.3797 s
Craving Level:	11	11:17:00 at 1957.6119 s
Craving Level:	11	11:17:00 at 1957.8011 s
Craving Level:	11	11:17:01 at 1957.9794 s
Craving Level:	11	11:17:01 at 1958.2362 s
Craving Level:	11	11:17:01 at 1958.4087 s
Craving Level:	11	11:17:01 at 1958.5772 s
Craving Level:	11	11:17:01 at 1958.8063 s
Craving Level:	11	11:17:02 at 1958.9768 s
Craving Level:	11	11:17:02 at 1959.2162 s
Craving Level:	11	11:17:02 at 1959.4031 s
Craving Level:	11	11:17:02 at 1959.5938 s
Craving Level:	11	11:17:02 at 1959.8227 s
Craving Level:	11	11:17:03 at 1959.9987 s
Craving Level:	11	11:17:03 at 1960.2245 s
Craving Level:	11	11:17:03 at 1960.3986 s
Craving Level:	11	11:17:03 at 1960.5754 s
Craving Level:	11	11:17:03 at 1960.8111 s
Craving Level:	11	11:17:04 at 1961.0117 s
Craving Level:	11	11:17:04 at 1961.1982 s
Craving Level:	11	11:17:04 at 1961.3833 s
Craving Level:	11	11:17:04 at 1961.6104 s
Craving Level:	11	11:17:04 at 1961.7884 s
Craving Level:	11	11:17:05 at 1961.9756 s
Craving Level:	11	11:17:05 at 1962.2112 s
Craving Level:	11	11:17:05 at 1962.3793 s
Craving Level:	11	11:17:05 at 1962.6076 s
Craving Level:	11	11:17:05 at 1962.7797 s
Craving Level:	11	11:17:06 at 1962.9814 s
Craving Level:	11	11:17:06 at 1963.2076 s
Craving Level:	11	11:17:06 at 1963.3809 s
Craving Level:	11	11:17:06 at 1963.609 s
Craving Level:	11	11:17:06 at 1963.7772 s
Craving Level:	11	11:17:07 at 1964.0095 s
Craving Level:	11	11:17:07 at 1964.1895 s
Craving Level:	11	11:17:07 at 1964.4237 s
Craving Level:	11	11:17:07 at 1964.6023 s
Craving Level:	11	11:17:07 at 1964.7757 s
Craving Level:	11	11:17:08 at 1965.008 s
Craving Level:	11	11:17:08 at 1965.1788 s
Craving Level:	11	11:17:08 at 1965.4078 s
Craving Level:	11	11:17:08 at 1965.5766 s
Craving Level:	11	11:17:08 at 1965.8053 s
Craving Level:	11	11:17:09 at 1965.9838 s
Craving Level:	11	11:17:09 at 1966.2064 s
Craving Level:	11	11:17:09 at 1966.3768 s
Craving Level:	11	11:17:09 at 1966.6102 s
Craving Level:	11	11:17:09 at 1966.7836 s
Craving Level:	11	11:17:10 at 1966.9773 s
Craving Level:	11	11:17:10 at 1967.1997 s
Craving Level:	11	11:17:10 at 1967.4246 s
Craving Level:	11	11:17:10 at 1967.5961 s
Craving Level:	11	11:17:10 at 1967.8265 s
Craving Level:	11	11:17:11 at 1968.0025 s
Craving Level:	11	11:17:11 at 1968.2007 s
Craving Level:	11	11:17:11 at 1968.3813 s
Craving Level:	11	11:17:11 at 1968.6122 s
Craving Level:	11	11:17:11 at 1968.7816 s
Craving Level:	11	11:17:12 at 1969.0081 s
Craving Level:	11	11:17:12 at 1969.1791 s
Craving Level:	11	11:17:12 at 1969.4197 s
Craving Level:	11	11:17:12 at 1969.5919 s
Craving Level:	11	11:17:12 at 1969.7773 s
Craving Level:	11	11:17:13 at 1970.0035 s
Craving Level:	11	11:17:13 at 1970.1862 s
Craving Level:	11	11:17:13 at 1970.4268 s
Craving Level:	11	11:17:13 at 1970.6056 s
Craving Level:	11	11:17:13 at 1970.7804 s
Craving Level:	11	11:17:14 at 1971.0183 s
Craving Level:	11	11:17:14 at 1971.2104 s
Craving Level:	11	11:17:14 at 1971.3836 s
Craving Level:	11	11:17:14 at 1971.6136 s
Craving Level:	11	11:17:14 at 1971.7852 s
Craving Level:	11	11:17:15 at 1972.0132 s
Craving Level:	11	11:17:15 at 1972.1903 s
Craving Level:	11	11:17:15 at 1972.4194 s
Craving Level:	11	11:17:15 at 1972.5913 s
Craving Level:	11	11:17:15 at 1972.7862 s
Craving Level:	11	11:17:16 at 1973.0167 s
Craving Level:	11	11:17:16 at 1973.1903 s
Craving Level:	11	11:17:16 at 1973.3756 s
Craving Level:	11	11:17:16 at 1973.6029 s
Craving Level:	11	11:17:16 at 1973.776 s
Craving Level:	11	11:17:17 at 1974.0061 s
Craving Level:	11	11:17:17 at 1974.1796 s
Craving Level:	11	11:17:17 at 1974.4184 s
Craving Level:	11	11:17:17 at 1974.5951 s
Craving Level:	11	11:17:17 at 1974.7756 s
Craving Level:	11	11:17:18 at 1974.9982 s
Craving Level:	11	11:17:18 at 1975.2262 s
Craving Level:	11	11:17:18 at 1975.4006 s
Craving Level:	11	11:17:18 at 1975.6248 s
Craving Level:	11	11:17:18 at 1975.7981 s
Craving Level:	11	11:17:19 at 1975.982 s
Craving Level:	11	11:17:19 at 1976.214 s
Craving Level:	11	11:17:19 at 1976.3895 s
Craving Level:	11	11:17:19 at 1976.6145 s
Craving Level:	11	11:17:19 at 1976.7937 s
Craving Level:	11	11:17:20 at 1977.0197 s
Craving Level:	11	11:17:20 at 1977.2025 s
Craving Level:	11	11:17:20 at 1977.3831 s
Craving Level:	11	11:17:20 at 1977.6098 s
Craving Level:	11	11:17:20 at 1977.7887 s
Craving Level:	11	11:17:21 at 1978.0228 s
Craving Level:	11	11:17:21 at 1978.1976 s
Craving Level:	11	11:17:21 at 1978.424 s
Craving Level:	11	11:17:21 at 1978.5963 s
Craving Level:	11	11:17:21 at 1978.8234 s
Craving Level:	11	11:17:22 at 1979.0003 s
Craving Level:	11	11:17:22 at 1979.1811 s
Craving Level:	11	11:17:22 at 1979.4051 s
Craving Level:	11	11:17:22 at 1979.5859 s
Craving Level:	11	11:17:22 at 1979.8178 s
Craving Level:	11	11:17:23 at 1980.009 s
Craving Level:	11	11:17:55 at 2012.6309 s
Craving Level:	11	11:17:56 at 2013.0529 s
Craving Level:	11	11:17:56 at 2013.2231 s
Craving Level:	11	11:17:56 at 2013.4006 s
Craving Level:	11	11:17:56 at 2013.576 s
Craving Level:	11	11:17:56 at 2013.8075 s
Craving Level:	11	11:17:57 at 2013.9767 s
Craving Level:	11	11:17:57 at 2014.1969 s
Craving Level:	10	11:17:57 at 2014.4229 s
Craving Level:	10	11:17:57 at 2014.5919 s
Craving Level:	10	11:17:57 at 2014.8251 s
Craving Level:	9	11:17:58 at 2014.9911 s
Craving Level:	8	11:17:58 at 2015.2143 s
Craving Level:	7	11:17:58 at 2015.3787 s
Craving Level:	7	11:17:58 at 2015.5982 s
Craving Level:	7	11:17:58 at 2015.8187 s
Craving Level:	7	11:17:59 at 2015.9978 s
Craving Level:	7	11:17:59 at 2016.1814 s
Craving Level:	7	11:17:59 at 2016.4077 s
Craving Level:	7	11:17:59 at 2016.5852 s
Craving Level:	7	11:17:59 at 2016.807 s
Craving Level:	6	11:18:00 at 2016.9858 s
Craving Level:	6	11:18:00 at 2017.2085 s
Craving Level:	6	11:18:00 at 2017.3845 s
Craving Level:	6	11:18:00 at 2017.6026 s
Craving Level:	6	11:18:00 at 2017.79 s
Craving Level:	6	11:18:01 at 2018.0155 s
Craving Level:	6	11:18:01 at 2018.1877 s
Craving Level:	6	11:18:01 at 2018.4192 s
Craving Level:	6	11:18:01 at 2018.5859 s
Craving Level:	6	11:18:01 at 2018.8124 s
Craving Level:	6	11:18:02 at 2018.9893 s
Craving Level:	6	11:18:02 at 2019.2145 s
Craving Level:	5	11:18:02 at 2019.4008 s
Craving Level:	5	11:18:02 at 2019.6251 s
Craving Level:	5	11:18:02 at 2019.7936 s
Craving Level:	5	11:18:03 at 2020.0146 s
Craving Level:	5	11:18:03 at 2020.1832 s
Craving Level:	5	11:18:03 at 2020.4241 s
Craving Level:	5	11:18:03 at 2020.597 s
Craving Level:	5	11:18:03 at 2020.8176 s
Craving Level:	5	11:18:04 at 2020.9852 s
Craving Level:	5	11:18:04 at 2021.2094 s
Craving Level:	5	11:18:04 at 2021.3995 s
Craving Level:	5	11:18:04 at 2021.5773 s
Craving Level:	5	11:18:04 at 2021.7931 s
Craving Level:	5	11:18:05 at 2022.0149 s
Craving Level:	5	11:18:05 at 2022.182 s
Craving Level:	5	11:18:05 at 2022.4038 s
Craving Level:	5	11:18:05 at 2022.5765 s
Craving Level:	5	11:18:05 at 2022.8133 s
Craving Level:	5	11:18:06 at 2022.9791 s
Craving Level:	5	11:18:06 at 2023.2019 s
Craving Level:	5	11:18:06 at 2023.4221 s
Craving Level:	5	11:18:06 at 2023.5978 s
Craving Level:	5	11:18:06 at 2023.8186 s
Craving Level:	5	11:18:07 at 2023.9835 s
Craving Level:	5	11:18:07 at 2024.2154 s
Craving Level:	5	11:18:07 at 2024.3869 s
Craving Level:	5	11:18:07 at 2024.624 s
Craving Level:	5	11:18:07 at 2024.8037 s
Craving Level:	5	11:18:08 at 2024.9768 s
Craving Level:	5	11:18:08 at 2025.2085 s
Craving Level:	5	11:18:08 at 2025.3777 s
Craving Level:	5	11:18:08 at 2025.6181 s
Craving Level:	5	11:18:08 at 2025.7852 s
Craving Level:	5	11:18:09 at 2026.0075 s
Craving Level:	5	11:18:09 at 2026.1829 s
Craving Level:	5	11:18:09 at 2026.415 s
Craving Level:	5	11:18:09 at 2026.5872 s
Craving Level:	5	11:18:09 at 2026.8264 s
Craving Level:	5	11:18:10 at 2027.0095 s
Craving Level:	5	11:18:10 at 2027.1811 s
Craving Level:	5	11:18:10 at 2027.4193 s
Craving Level:	5	11:18:10 at 2027.5875 s
Craving Level:	5	11:18:10 at 2027.8191 s
Craving Level:	5	11:18:11 at 2027.9881 s
Craving Level:	5	11:18:11 at 2028.1757 s
Craving Level:	5	11:18:11 at 2028.3998 s
Craving Level:	5	11:18:11 at 2028.5909 s
Craving Level:	5	11:18:11 at 2028.8167 s
Craving Level:	5	11:18:12 at 2029.0015 s
Craving Level:	5	11:18:12 at 2029.185 s
Craving Level:	5	11:18:12 at 2029.4178 s
Craving Level:	5	11:18:12 at 2029.5856 s
Craving Level:	5	11:18:12 at 2029.8154 s
Craving Level:	5	11:18:13 at 2029.9827 s
Craving Level:	5	11:18:13 at 2030.2101 s
Craving Level:	5	11:18:13 at 2030.4012 s
Craving Level:	5	11:18:13 at 2030.5792 s
Craving Level:	5	11:18:13 at 2030.8241 s
Craving Level:	5	11:18:14 at 2030.9959 s
Craving Level:	5	11:18:14 at 2031.1749 s
Craving Level:	5	11:18:14 at 2031.4186 s
Craving Level:	5	11:18:14 at 2031.5951 s
Craving Level:	5	11:18:14 at 2031.7769 s
Craving Level:	5	11:18:15 at 2032.0035 s
Craving Level:	5	11:18:15 at 2032.1758 s
Craving Level:	5	11:18:15 at 2032.4048 s
Craving Level:	5	11:18:15 at 2032.5892 s
Craving Level:	5	11:18:15 at 2032.8199 s
Craving Level:	5	11:18:16 at 2032.9979 s
Craving Level:	5	11:18:16 at 2033.2238 s
Craving Level:	5	11:18:16 at 2033.3941 s
Craving Level:	5	11:18:16 at 2033.5916 s
Craving Level:	5	11:18:16 at 2033.7788 s
Craving Level:	5	11:18:17 at 2034.0052 s
Craving Level:	5	11:18:17 at 2034.1758 s
Craving Level:	5	11:18:17 at 2034.4019 s
Craving Level:	5	11:18:17 at 2034.5762 s
Craving Level:	5	11:18:17 at 2034.797 s
Craving Level:	5	11:18:18 at 2035.0238 s
Craving Level:	5	11:18:18 at 2035.1967 s
Craving Level:	5	11:18:18 at 2035.3767 s
Craving Level:	5	11:18:18 at 2035.6131 s
Craving Level:	5	11:18:18 at 2035.7818 s
Craving Level:	5	11:18:19 at 2036.0145 s
Craving Level:	5	11:18:19 at 2036.1983 s
Craving Level:	5	11:18:19 at 2036.382 s
Craving Level:	5	11:18:19 at 2036.6074 s
Craving Level:	5	11:18:19 at 2036.7867 s
Craving Level:	5	11:18:20 at 2037.0237 s
Craving Level:	5	11:18:20 at 2037.2016 s
Craving Level:	5	11:18:20 at 2037.376 s
Craving Level:	5	11:18:20 at 2037.5967 s
Craving Level:	5	11:18:20 at 2037.776 s
Craving Level:	5	11:18:21 at 2038.0065 s
Craving Level:	5	11:18:21 at 2038.1968 s
Craving Level:	5	11:18:21 at 2038.4215 s
Craving Level:	5	11:18:21 at 2038.6049 s
Craving Level:	5	11:18:21 at 2038.7814 s
Craving Level:	5	11:18:22 at 2039.0043 s
Craving Level:	5	11:18:22 at 2039.1814 s
Craving Level:	5	11:18:22 at 2039.4137 s
Craving Level:	5	11:18:22 at 2039.5822 s
Craving Level:	5	11:18:22 at 2039.8073 s
Craving Level:	5	11:18:23 at 2039.9828 s
Craving Level:	5	11:18:23 at 2040.2106 s
Craving Level:	5	11:18:23 at 2040.3866 s
Craving Level:	5	11:18:23 at 2040.6244 s
Craving Level:	5	11:18:23 at 2040.7967 s
Craving Level:	5	11:18:24 at 2040.986 s
Craving Level:	5	11:18:24 at 2041.2128 s
Craving Level:	5	11:18:24 at 2041.3877 s
Craving Level:	5	11:18:24 at 2041.6115 s
Craving Level:	5	11:18:24 at 2041.7904 s
Craving Level:	5	11:18:25 at 2041.9789 s
Craving Level:	5	11:18:25 at 2042.2035 s
Craving Level:	5	11:18:25 at 2042.3868 s
Craving Level:	5	11:18:25 at 2042.6216 s
Craving Level:	5	11:18:25 at 2042.7963 s
Craving Level:	5	11:18:26 at 2042.9789 s
Craving Level:	5	11:18:26 at 2043.201 s
Craving Level:	5	11:18:26 at 2043.3765 s
Craving Level:	5	11:18:26 at 2043.6036 s
Craving Level:	5	11:18:26 at 2043.7761 s
Craving Level:	5	11:18:27 at 2044.0019 s
Craving Level:	5	11:18:27 at 2044.1756 s
Craving Level:	5	11:18:27 at 2044.3988 s
Craving Level:	5	11:18:27 at 2044.6243 s
Craving Level:	5	11:18:27 at 2044.8023 s
Craving Level:	5	11:18:28 at 2044.9846 s
Craving Level:	5	11:18:28 at 2045.2201 s
Craving Level:	5	11:18:28 at 2045.4026 s
Craving Level:	5	11:18:28 at 2045.5791 s
Craving Level:	5	11:18:28 at 2045.8035 s
Craving Level:	5	11:18:29 at 2045.976 s
Craving Level:	5	11:18:29 at 2046.2002 s
Craving Level:	5	11:18:29 at 2046.4242 s
Craving Level:	5	11:18:29 at 2046.5955 s
Craving Level:	5	11:18:29 at 2046.8221 s
Craving Level:	5	11:18:30 at 2046.9961 s
Craving Level:	5	11:18:30 at 2047.1964 s
Craving Level:	5	11:18:30 at 2047.376 s
Craving Level:	5	11:18:30 at 2047.6064 s
Craving Level:	5	11:18:30 at 2047.7984 s
Craving Level:	5	11:18:31 at 2047.9768 s
Craving Level:	5	11:18:31 at 2048.1986 s
Craving Level:	5	11:18:31 at 2048.3848 s
Craving Level:	5	11:18:31 at 2048.6191 s
Craving Level:	5	11:18:31 at 2048.802 s
Craving Level:	5	11:18:32 at 2048.9971 s
Craving Level:	5	11:18:32 at 2049.1933 s
Craving Level:	5	11:18:32 at 2049.423 s
Craving Level:	5	11:18:32 at 2049.616 s
Craving Level:	5	11:18:32 at 2049.7957 s
Craving Level:	5	11:18:33 at 2049.9778 s
Craving Level:	5	11:18:33 at 2050.1765 s
